user_id,country,gender,continent
602932010.0,None,F,
271821418.0,None,M,
53768831.0,Poland,M,Europe
856679550.0,United States,M,North America
262167848.0,Poland,M,Europe
302364423.0,United Kingdom,F,Europe
757961123.0,None,M,
447031349.0,None,F,
186032376.0,None,M,
871582168.0,None,M,
519995175.0,Indonesia,M,Asia
804930391.0,None,M,
706674302.0,Czech Republic,M,Europe
23863303.0,Chile,M,South America
932826976.0,Lithuania,M,Europe
319887704.0,United Kingdom,F,Europe
864709075.0,United States,F,North America
276295596.0,None,M,
179778113.0,Turkey,M,Asia
675261050.0,France,F,Europe
152931508.0,France,M,Europe
728530507.0,China,M,Asia
450291168.0,United States,M,North America
305357537.0,Russian Federation,M,Europe
29981091.0,Norway,F,Europe
135061000.0,United States,F,North America
993930147.0,Indonesia,M,Asia
498612211.0,Brazil,M,South America
670350393.0,Brazil,F,South America
569817515.0,Sweden,M,Europe
844574285.0,None,M,
177219409.0,Japan,M,Asia
695174377.0,Poland,M,Europe
489537676.0,Poland,F,Europe
895778473.0,Belgium,F,Europe
596696989.0,United States,F,North America
842543127.0,Poland,M,Europe
455173385.0,Argentina,M,South America
641804773.0,None,M,
210505901.0,Serbia,F,Europe
253049702.0,Brazil,M,South America
406144575.0,Czech Republic,M,Europe
230989682.0,None,M,
22441551.0,Brazil,M,South America
733463622.0,Guatemala,M,North America
495186296.0,Poland,M,Europe
65489158.0,United States,F,North America
936128192.0,Russian Federation,M,Europe
559623280.0,Kazakhstan,M,Asia
756357723.0,Belarus,M,Europe
177310009.0,United Kingdom,M,Europe
51289771.0,Russian Federation,F,Europe
472970170.0,Denmark,F,Europe
678654072.0,None,M,
564063355.0,Canada,M,North America
538753067.0,Brazil,M,South America
285296984.0,Russian Federation,M,Europe
979015737.0,United States,F,North America
736032810.0,Russian Federation,M,Europe
626181240.0,United States,M,North America
503424381.0,Poland,M,Europe
721299081.0,Indonesia,M,Asia
218275453.0,Poland,F,Europe
926144022.0,United Kingdom,M,Europe
657010765.0,Croatia,F,Europe
490939256.0,United States,M,North America
754151476.0,Brazil,F,South America
576454728.0,Spain,M,Europe
807571941.0,Guam,M,Oceania
592572618.0,Ukraine,M,Europe
621879849.0,Russian Federation,F,Europe
950649575.0,Brazil,M,South America
893774681.0,None,M,
913389299.0,United States,M,North America
993864867.0,Brazil,M,South America
339942296.0,Poland,M,Europe
901577130.0,Indonesia,M,Asia
331582118.0,Ukraine,M,Europe
346595522.0,United States,F,North America
509946302.0,United States,M,North America
668421948.0,Germany,M,Europe
345229238.0,United Kingdom,F,Europe
714716319.0,Germany,F,Europe
451602164.0,Mexico,M,North America
683736171.0,None,M,
664688697.0,France,M,Europe
80163416.0,None,M,
171931065.0,United States,M,North America
445903688.0,United Kingdom,M,Europe
350473646.0,Turkey,M,Asia
680118485.0,None,M,
390425585.0,France,M,Europe
508383359.0,Lithuania,M,Europe
850340736.0,United States,F,North America
336902491.0,France,M,Europe
567370027.0,Brazil,F,South America
413791126.0,Russian Federation,M,Europe
239276600.0,United States,F,North America
584114966.0,Netherlands,M,Europe
243683932.0,Argentina,M,South America
161181360.0,Brazil,F,South America
654636256.0,United States,M,North America
844782217.0,United States,M,North America
614659872.0,United States,M,North America
972281357.0,Indonesia,M,Asia
244818232.0,United States,M,North America
287795804.0,Mexico,F,North America
769199392.0,Netherlands,M,Europe
25008436.0,Croatia,M,Europe
334478735.0,Brazil,F,South America
856487990.0,United States,F,North America
366705161.0,None,M,
283401222.0,Poland,F,Europe
294430083.0,United States,M,North America
104653240.0,Germany,M,Europe
574307468.0,United States,F,North America
847487599.0,Ukraine,M,Europe
468959925.0,Brazil,M,South America
434287196.0,Brazil,M,South America
824217797.0,Netherlands,F,Europe
599110820.0,United States,M,North America
828879112.0,Canada,F,North America
914891067.0,Australia,F,Oceania
227676525.0,Mexico,F,North America
876094091.0,Venezuela,M,South America
192475492.0,None,M,
807043107.0,Sweden,F,Europe
736217026.0,United Kingdom,M,Europe
155489752.0,Norway,M,Europe
52964461.0,Russian Federation,F,Europe
900899960.0,United States,M,North America
934788234.0,El Salvador,M,North America
943934031.0,Russian Federation,M,Europe
50267556.0,Russian Federation,F,Europe
253156022.0,Germany,M,Europe
321913152.0,United States,M,North America
759769105.0,United States,M,North America
776970078.0,None,M,
703719079.0,Brazil,M,South America
519877514.0,Brazil,M,South America
987124701.0,United Kingdom,M,Europe
409547153.0,Brazil,M,South America
973721542.0,Germany,M,Europe
734730315.0,Mexico,M,North America
938056810.0,"Korea, Democratic People's Republic of",M,Asia
557470411.0,United States,F,North America
474467718.0,Poland,F,Europe
680008371.0,Brazil,M,South America
260813789.0,Belarus,M,Europe
251513734.0,Russian Federation,M,Europe
87138933.0,Belarus,F,Europe
40998151.0,Spain,M,Europe
910762093.0,None,F,
652336722.0,Mexico,M,North America
354283570.0,Germany,F,Europe
54594207.0,Netherlands,F,Europe
92893465.0,Colombia,M,South America
735964768.0,Chile,F,South America
786364881.0,Belarus,M,Europe
502577478.0,Russian Federation,M,Europe
943381740.0,Ukraine,M,Europe
468953840.0,Afghanistan,M,Asia
318386899.0,Russian Federation,M,Europe
437928525.0,Belarus,F,Europe
296320338.0,Poland,M,Europe
722639128.0,Germany,M,Europe
728259143.0,United States,F,North America
203670104.0,Poland,F,Europe
397685821.0,Sweden,M,Europe
674937563.0,Russian Federation,F,Europe
1385144.0,United States,M,North America
814841148.0,Poland,F,Europe
510374552.0,Canada,M,North America
888305288.0,None,F,
461776204.0,Finland,M,Europe
113145121.0,United Kingdom,M,Europe
299429468.0,Norway,M,Europe
588993633.0,Italy,M,Europe
871225741.0,Russian Federation,M,Europe
15548227.0,United Kingdom,M,Europe
461020397.0,United States,M,North America
272357502.0,None,F,
971034151.0,Croatia,M,Europe
824012462.0,United Kingdom,M,Europe
409897322.0,Poland,M,Europe
418328965.0,New Zealand,F,Oceania
548859234.0,United States,F,North America
492909148.0,None,M,
559482911.0,United States,F,North America
813857052.0,Georgia,M,Asia
142964575.0,United Kingdom,F,Europe
59953223.0,Germany,M,Europe
37041517.0,Germany,M,Europe
678418959.0,None,M,
541316722.0,Ukraine,M,Europe
619160636.0,Sweden,M,Europe
137046195.0,United States,M,North America
197304695.0,United States,M,North America
971031761.0,Mauritius,F,Africa
477541862.0,United States,F,North America
376803683.0,Spain,M,Europe
171723104.0,United Kingdom,M,Europe
40414761.0,Russian Federation,M,Europe
292381759.0,Monaco,M,Europe
832786359.0,None,M,
314948139.0,United States,F,North America
560982203.0,United States,M,North America
581270668.0,Russian Federation,F,Europe
824646473.0,Brazil,M,South America
389990830.0,United States,M,North America
345332725.0,Netherlands,F,Europe
260809797.0,Poland,F,Europe
841465981.0,Germany,F,Europe
831964376.0,Bosnia and Herzegovina,M,Europe
175582520.0,United States,M,North America
692296942.0,Poland,M,Europe
58998805.0,None,M,
753651655.0,Brazil,M,South America
48444418.0,Mexico,F,North America
64096625.0,United States,M,North America
601265123.0,United States,F,North America
818262256.0,United Kingdom,M,Europe
893187271.0,Canada,M,North America
385965852.0,Chile,M,South America
29880562.0,Ukraine,M,Europe
517049822.0,Mauritius,F,Africa
181862355.0,United States,M,North America
844538736.0,Russian Federation,F,Europe
544174853.0,Luxembourg,M,Europe
819927750.0,Sweden,M,Europe
761711943.0,United States,F,North America
735363246.0,Portugal,M,Europe
195838312.0,None,F,
656216956.0,Netherlands,M,Europe
233368819.0,Russian Federation,F,Europe
464350763.0,Ukraine,F,Europe
483595946.0,Argentina,F,South America
624295817.0,Russian Federation,M,Europe
203117319.0,United States,F,North America
709126185.0,None,M,
811050810.0,Poland,F,Europe
158837864.0,United States,M,North America
755537386.0,Ukraine,M,Europe
486229777.0,Poland,M,Europe
435839383.0,Svalbard and Jan Mayen,M,Europe
201736239.0,None,M,
581692196.0,United States,M,North America
501646578.0,Brazil,M,South America
500788695.0,Poland,M,Europe
635250451.0,Spain,F,Europe
251279216.0,United States,M,North America
565474648.0,None,M,
929141684.0,United States,F,North America
660297717.0,Brazil,F,South America
177708030.0,Russian Federation,M,Europe
506385155.0,Poland,F,Europe
478752007.0,Canada,M,North America
844811417.0,Argentina,F,South America
146177010.0,Chile,M,South America
667628545.0,United Kingdom,F,Europe
85910397.0,Finland,F,Europe
759585347.0,Ireland,F,Europe
153141972.0,Netherlands,F,Europe
131898621.0,"Korea, Democratic People's Republic of",F,Asia
133154656.0,Brazil,F,South America
875485954.0,India,M,Asia
86399023.0,United Kingdom,M,Europe
928729924.0,Germany,F,Europe
342511865.0,Turkey,M,Asia
871610579.0,None,F,
242847619.0,United Kingdom,M,Europe
121704145.0,Canada,M,North America
785475391.0,United Kingdom,M,Europe
357735699.0,None,F,
53246089.0,Germany,M,Europe
824313159.0,Russian Federation,M,Europe
799147940.0,None,M,
741510583.0,Russian Federation,M,Europe
593481201.0,None,F,
13173739.0,Poland,M,Europe
540883191.0,Russian Federation,F,Europe
469080934.0,United States,F,North America
553686490.0,Iceland,F,Europe
30130527.0,Poland,M,Europe
388672828.0,Brazil,M,South America
421413698.0,Germany,M,Europe
70918692.0,Russian Federation,M,Europe
989945771.0,Venezuela,M,South America
528703999.0,Russian Federation,M,Europe
460620611.0,United States,F,North America
877519314.0,None,M,
213520820.0,Germany,F,Europe
600358359.0,None,M,
706890756.0,Brazil,F,South America
589593434.0,United Kingdom,M,Europe
714484242.0,Belarus,F,Europe
382535317.0,South Africa,M,Africa
789912494.0,Croatia,M,Europe
77040955.0,Sweden,F,Europe
878613900.0,Russian Federation,F,Europe
519863080.0,Germany,M,Europe
486924398.0,Switzerland,M,Europe
913663512.0,United Kingdom,F,Europe
734708629.0,Norway,M,Europe
348662504.0,Morocco,F,Africa
454289458.0,Romania,M,Europe
791818715.0,United States,F,North America
923980339.0,Spain,M,Europe
55497847.0,Russian Federation,M,Europe
793123204.0,Canada,M,North America
750748148.0,United Kingdom,F,Europe
814879601.0,United States,M,North America
90025257.0,Netherlands,F,Europe
21895817.0,United States,M,North America
294294945.0,United States,M,North America
425998747.0,Spain,M,Europe
486360146.0,United States,M,North America
372805867.0,Romania,F,Europe
360527693.0,Poland,M,Europe
315494710.0,Poland,F,Europe
150004261.0,United States,M,North America
745882308.0,Chile,F,South America
571238547.0,Netherlands,F,Europe
797738280.0,Poland,M,Europe
493113389.0,United States,M,North America
85163905.0,Brazil,M,South America
474734790.0,Croatia,M,Europe
128556197.0,Russian Federation,M,Europe
328465851.0,None,F,
676779287.0,Russian Federation,F,Europe
442507809.0,United States,M,North America
872723205.0,United States,M,North America
751596995.0,Russian Federation,M,Europe
616749238.0,Russian Federation,F,Europe
292300239.0,Russian Federation,M,Europe
479453412.0,None,F,
515220139.0,Portugal,M,Europe
580401411.0,Canada,M,North America
855149744.0,United States,M,North America
19061735.0,None,M,
139943308.0,United Kingdom,M,Europe
545944272.0,Indonesia,M,Asia
489897342.0,Australia,M,Oceania
654410141.0,United Kingdom,M,Europe
308043467.0,Russian Federation,M,Europe
467934706.0,United States,M,North America
738592901.0,Russian Federation,F,Europe
843347631.0,Canada,M,North America
350997317.0,Germany,F,Europe
288267290.0,None,M,
983668840.0,Russian Federation,M,Europe
653467374.0,Croatia,M,Europe
662612628.0,Russian Federation,F,Europe
392533091.0,Brazil,F,South America
436744073.0,Brazil,F,South America
876136008.0,Mexico,F,North America
774314296.0,Russian Federation,M,Europe
475888573.0,None,M,
813157995.0,Finland,M,Europe
51174040.0,Russian Federation,M,Europe
97402559.0,United States,F,North America
774572532.0,Sweden,M,Europe
124082888.0,None,F,
182117550.0,Netherlands,M,Europe
249708198.0,United States,M,North America
678230282.0,None,M,
653890460.0,Spain,M,Europe
720692813.0,Germany,M,Europe
749101565.0,United States,M,North America
423442008.0,Russian Federation,M,Europe
394985509.0,United Kingdom,M,Europe
312729852.0,Ukraine,F,Europe
357069606.0,Kyrgyzstan,F,Asia
109194818.0,Argentina,M,South America
713400473.0,Papua New Guinea,F,Oceania
22530882.0,Poland,F,Europe
846993090.0,United States,M,North America
510069817.0,United States,M,North America
257557537.0,Brazil,M,South America
195367501.0,France,M,Europe
735680413.0,Finland,M,Europe
138521797.0,None,M,
340505280.0,Sweden,F,Europe
628857245.0,United States,F,North America
23290281.0,Greece,M,Europe
34106581.0,Poland,M,Europe
874025981.0,Germany,F,Europe
511771213.0,United States,M,North America
973968922.0,Russian Federation,M,Europe
460152122.0,None,F,
643481365.0,Belgium,M,Europe
422896474.0,Russian Federation,M,Europe
687124189.0,Czech Republic,F,Europe
217934307.0,Netherlands,F,Europe
538909306.0,United States,F,North America
51633988.0,Brazil,M,South America
604401523.0,Australia,M,Oceania
481789489.0,Belarus,M,Europe
592423570.0,Russian Federation,F,Europe
608420298.0,Poland,M,Europe
136632636.0,United Kingdom,F,Europe
262048299.0,Belarus,M,Europe
483368862.0,None,F,
520498320.0,Latvia,M,Europe
370664840.0,Canada,M,North America
163001447.0,United States,M,North America
649270807.0,None,F,
187098857.0,Canada,F,North America
38292631.0,France,M,Europe
513268994.0,United Kingdom,M,Europe
982745508.0,United States,F,North America
576485080.0,United States,M,North America
482437525.0,Mexico,F,North America
995689796.0,Russian Federation,M,Europe
593734529.0,Poland,M,Europe
850312012.0,Russian Federation,M,Europe
17633977.0,Portugal,F,Europe
677564745.0,United States,M,North America
966002204.0,Netherlands,F,Europe
860550937.0,Israel,M,Asia
19724022.0,New Zealand,M,Oceania
951472666.0,Ukraine,M,Europe
626528124.0,United States,M,North America
451420800.0,Spain,M,Europe
126227433.0,Brazil,M,South America
397601832.0,Germany,M,Europe
292139202.0,Russian Federation,M,Europe
482408802.0,United States,M,North America
275599807.0,Russian Federation,M,Europe
633536203.0,Russian Federation,F,Europe
81738073.0,United States,M,North America
684904451.0,United States,F,North America
296716145.0,United States,M,North America
424943040.0,Israel,F,Asia
703025559.0,United States,F,North America
188272526.0,Slovakia,M,Europe
575918957.0,United Kingdom,M,Europe
4113653.0,Spain,M,Europe
23602686.0,Bulgaria,M,Europe
850318223.0,Poland,M,Europe
69196955.0,Russian Federation,M,Europe
859036359.0,United States,M,North America
32522531.0,Chile,M,South America
124502743.0,United Kingdom,M,Europe
612355225.0,Russian Federation,M,Europe
641044597.0,Netherlands,F,Europe
589056281.0,None,M,
815363856.0,Poland,F,Europe
730151998.0,Germany,M,Europe
434221227.0,United States,M,North America
629567443.0,United Kingdom,M,Europe
552937542.0,United States,F,North America
683488825.0,Canada,M,North America
916866206.0,Germany,F,Europe
711773734.0,United States,M,North America
756027270.0,United States,M,North America
708448528.0,United States,M,North America
837488596.0,New Zealand,M,Oceania
337104778.0,United Kingdom,F,Europe
67840778.0,United States,F,North America
24028097.0,United States,F,North America
109121361.0,Pakistan,M,Asia
771081998.0,Poland,F,Europe
131859730.0,Russian Federation,M,Europe
387559168.0,Guatemala,M,North America
179578712.0,None,F,
760104743.0,United Kingdom,M,Europe
905132920.0,United Kingdom,F,Europe
937970412.0,Netherlands,M,Europe
552508180.0,Canada,M,North America
672865889.0,Austria,M,Europe
607211726.0,Poland,M,Europe
282276172.0,Russian Federation,M,Europe
102292156.0,India,M,Asia
185526066.0,United States,M,North America
237855617.0,Peru,F,South America
152337980.0,United States,M,North America
493186549.0,Singapore,M,Asia
160974190.0,United States,M,North America
568167435.0,Poland,M,Europe
887382129.0,Poland,M,Europe
41800633.0,Denmark,M,Europe
506586384.0,United States,M,North America
915620485.0,Brazil,F,South America
731063089.0,Brazil,M,South America
224379024.0,United States,M,North America
827291704.0,Finland,F,Europe
871687676.0,United States,M,North America
308549201.0,Poland,F,Europe
91452679.0,France,M,Europe
128432611.0,Russian Federation,F,Europe
456445954.0,Russian Federation,M,Europe
282882640.0,Germany,F,Europe
948762251.0,Germany,M,Europe
968199542.0,Jamaica,F,North America
449838632.0,United States,M,North America
710188227.0,Netherlands,F,Europe
918412389.0,Venezuela,M,South America
21648328.0,Brazil,M,South America
850051801.0,Argentina,F,South America
53165706.0,None,M,
385111385.0,None,M,
93285843.0,Netherlands,M,Europe
553474513.0,Netherlands,M,Europe
85241724.0,United States,F,North America
417359774.0,United Kingdom,M,Europe
220753224.0,Sweden,F,Europe
753606897.0,United Kingdom,F,Europe
153247127.0,Uzbekistan,M,Asia
754271315.0,Russian Federation,F,Europe
757626573.0,United States,F,North America
766892011.0,Netherlands,M,Europe
640342014.0,Mexico,F,North America
641629092.0,None,M,
916675778.0,Netherlands,M,Europe
377670936.0,Poland,M,Europe
444954726.0,United Kingdom,M,Europe
138593859.0,France,F,Europe
828507996.0,Germany,F,Europe
453825317.0,Argentina,F,South America
591541826.0,United States,M,North America
462812838.0,Germany,F,Europe
650985734.0,Poland,M,Europe
108888538.0,Australia,F,Oceania
66469716.0,Croatia,F,Europe
274188608.0,Ukraine,F,Europe
362252964.0,None,M,
221470479.0,United States,M,North America
437769572.0,None,F,
111617650.0,Turkey,M,Asia
233336978.0,France,M,Europe
151904145.0,United States,M,North America
949611735.0,United States,M,North America
386486282.0,Israel,F,Asia
41257673.0,Philippines,M,Asia
808284332.0,None,M,
72818185.0,None,M,
216455547.0,Hong Kong,F,Asia
715312609.0,Venezuela,F,South America
755355974.0,United States,M,North America
969152146.0,None,F,
322365326.0,United States,M,North America
284235974.0,United States,F,North America
347238397.0,United States,M,North America
225166344.0,None,F,
586512206.0,Sweden,M,Europe
572065375.0,Poland,M,Europe
669220216.0,United States,M,North America
403334733.0,United Kingdom,M,Europe
960208417.0,Poland,M,Europe
550708622.0,None,M,
225396839.0,Canada,M,North America
33168918.0,None,F,
45553788.0,United States,M,North America
926047816.0,Mexico,F,North America
55088105.0,United Kingdom,F,Europe
886477446.0,United States,M,North America
308683621.0,Canada,M,North America
758372851.0,Netherlands,M,Europe
409991372.0,United States,F,North America
923838347.0,United States,F,North America
920021293.0,Russian Federation,M,Europe
245356354.0,United States,M,North America
289827776.0,Ireland,M,Europe
386505518.0,United Kingdom,M,Europe
689887972.0,United States,F,North America
801186440.0,Belarus,F,Europe
48198700.0,Russian Federation,M,Europe
337122525.0,Poland,F,Europe
552883101.0,Canada,M,North America
572703510.0,Poland,M,Europe
528596846.0,Poland,F,Europe
210119075.0,Poland,M,Europe
545366103.0,Malaysia,F,Asia
786597555.0,Australia,M,Oceania
123594632.0,United Kingdom,F,Europe
369210758.0,Sweden,M,Europe
877676912.0,Ireland,M,Europe
580824089.0,Netherlands,M,Europe
825718491.0,Belgium,F,Europe
674683377.0,Mexico,F,North America
856123213.0,Canada,M,North America
571609974.0,Austria,M,Europe
879343588.0,Portugal,F,Europe
448243881.0,Netherlands,M,Europe
416936774.0,Canada,M,North America
412245928.0,Italy,M,Europe
852373198.0,United States,M,North America
210837113.0,Netherlands,F,Europe
875801948.0,Netherlands,M,Europe
722359303.0,Russian Federation,M,Europe
678895205.0,New Zealand,F,Oceania
228900298.0,Russian Federation,M,Europe
117463126.0,United States,F,North America
84087085.0,Germany,F,Europe
834664531.0,United States,M,North America
80926291.0,United States,F,North America
257569676.0,Russian Federation,M,Europe
512802505.0,Uruguay,F,South America
297045055.0,United Kingdom,M,Europe
399445221.0,Chile,M,South America
733852247.0,Canada,F,North America
641437212.0,None,F,
19555321.0,Poland,F,Europe
649458533.0,United States,M,North America
461170922.0,Moldova,M,Europe
698568038.0,Canada,M,North America
250660176.0,United States,M,North America
428086757.0,United Kingdom,M,Europe
397913838.0,None,M,
534155795.0,Finland,M,Europe
543497440.0,None,F,
345738763.0,Brazil,M,South America
114880770.0,Antarctica,F,Antarctica
986812753.0,None,M,
357723923.0,Poland,M,Europe
909430306.0,United States,F,North America
914278726.0,Slovakia,M,Europe
68927516.0,United States,M,North America
618928495.0,None,F,
878051396.0,United States,M,North America
665206063.0,Slovakia,M,Europe
355258509.0,United Kingdom,M,Europe
142317185.0,Germany,M,Europe
660632821.0,Poland,F,Europe
338977088.0,Poland,F,Europe
404470663.0,Brazil,F,South America
54861883.0,None,F,
861826328.0,Argentina,F,South America
113620922.0,"Iran, Islamic Republic of",M,Asia
542238154.0,Serbia,M,Europe
138909656.0,Brazil,F,South America
24752771.0,Turkey,F,Asia
394241035.0,Nicaragua,M,North America
669891176.0,United Kingdom,M,Europe
330568778.0,Belarus,F,Europe
268843156.0,Bulgaria,M,Europe
736879441.0,Germany,F,Europe
450817388.0,United Kingdom,M,Europe
126849116.0,Indonesia,M,Asia
791587360.0,Finland,M,Europe
411833385.0,Russian Federation,M,Europe
136659214.0,Poland,M,Europe
556151852.0,None,F,
5073589.0,None,M,
344659301.0,Germany,F,Europe
38171302.0,None,M,
47677479.0,Russian Federation,M,Europe
839999613.0,United States,F,North America
651061539.0,None,M,
8620417.0,Ukraine,M,Europe
490634102.0,United States,M,North America
146054215.0,Brazil,M,South America
668875466.0,United States,M,North America
974733091.0,None,M,
616007225.0,United States,F,North America
348164289.0,Poland,M,Europe
377913239.0,Belarus,M,Europe
349244875.0,United States,M,North America
326147802.0,Israel,M,Asia
782409787.0,United States,M,North America
655269103.0,French Southern Territories,M,Europe
62556959.0,United States,M,North America
768255541.0,None,F,
504022662.0,Venezuela,M,South America
591465339.0,United Kingdom,M,Europe
925670269.0,Germany,F,Europe
211089.0,United Kingdom,F,Europe
692729743.0,None,F,
712092479.0,None,M,
986936516.0,Sweden,F,Europe
396223290.0,Poland,M,Europe
884871258.0,Brazil,M,South America
49561586.0,United States,M,North America
260963981.0,Israel,F,Asia
328260423.0,United States,F,North America
571554668.0,None,M,
872106565.0,United Kingdom,F,Europe
649857031.0,Ukraine,M,Europe
476501267.0,Lebanon,M,Asia
50153326.0,United States,F,North America
790134561.0,Ukraine,M,Europe
977550530.0,United States,F,North America
463338765.0,Brazil,M,South America
269725024.0,Russian Federation,F,Europe
737127945.0,United States,F,North America
987879743.0,United Kingdom,M,Europe
529877038.0,United Kingdom,F,Europe
904569561.0,Poland,M,Europe
244272192.0,Djibouti,F,Africa
975507995.0,Croatia,M,Europe
304951006.0,Netherlands,F,Europe
424519609.0,United States,M,North America
59395215.0,United Kingdom,F,Europe
882729903.0,Poland,M,Europe
119944872.0,None,M,
23428951.0,None,M,
969128018.0,United States,M,North America
604275748.0,China,M,Asia
93387572.0,Mexico,M,North America
802886917.0,United Kingdom,F,Europe
312660466.0,Russian Federation,M,Europe
553614779.0,United Kingdom,F,Europe
848670198.0,None,F,
624174163.0,Brazil,F,South America
857916220.0,Philippines,M,Asia
7503797.0,None,F,
164433725.0,United States,M,North America
847656470.0,United States,F,North America
655672156.0,None,F,
776755001.0,United Kingdom,F,Europe
384349218.0,United Kingdom,M,Europe
800877480.0,Netherlands,M,Europe
524261842.0,Colombia,M,South America
565579056.0,Germany,F,Europe
626282232.0,Spain,M,Europe
582728048.0,United States,M,North America
417295300.0,None,F,
119715276.0,None,M,
76720679.0,United States,M,North America
659599448.0,Netherlands,F,Europe
202753462.0,United States,M,North America
423188233.0,United States,M,North America
920860902.0,Russian Federation,F,Europe
884738511.0,Brazil,F,South America
87683408.0,Venezuela,F,South America
994955807.0,United States,M,North America
983827733.0,South Africa,M,Africa
689528167.0,United States,F,North America
857644384.0,South Africa,M,Africa
768834592.0,United Kingdom,F,Europe
48027670.0,Japan,M,Asia
314202723.0,Poland,M,Europe
676344970.0,None,F,
822078566.0,Nigeria,M,Africa
609745562.0,Poland,F,Europe
5451520.0,Brazil,M,South America
351309627.0,Finland,M,Europe
309148473.0,Canada,M,North America
171468029.0,Bulgaria,M,Europe
89755250.0,Lithuania,M,Europe
9861798.0,Poland,F,Europe
209909442.0,Germany,M,Europe
339218928.0,Norway,F,Europe
74623616.0,Sweden,F,Europe
67534915.0,Colombia,F,South America
844568883.0,China,M,Asia
474970061.0,Mexico,M,North America
812825120.0,Netherlands,M,Europe
734266810.0,Czech Republic,F,Europe
756654413.0,Brazil,M,South America
43338975.0,Germany,F,Europe
466496764.0,United States,M,North America
970298083.0,United States,F,North America
27387472.0,Malaysia,F,Asia
564188470.0,United States,M,North America
340015380.0,Brazil,F,South America
857661414.0,Poland,F,Europe
622523309.0,Russian Federation,M,Europe
997982835.0,None,M,
692466209.0,United Kingdom,F,Europe
711090085.0,United States,F,North America
96893156.0,United Kingdom,M,Europe
727506812.0,Belarus,F,Europe
570950533.0,Sweden,F,Europe
756092881.0,Russian Federation,M,Europe
576418327.0,Mexico,F,North America
761559658.0,Bulgaria,F,Europe
338593574.0,United Kingdom,M,Europe
590227022.0,United States,F,North America
399418949.0,Netherlands,F,Europe
759115396.0,Spain,M,Europe
378845551.0,None,M,
881104098.0,Bulgaria,F,Europe
685144791.0,United Kingdom,M,Europe
43444449.0,United States,M,North America
744987499.0,Germany,F,Europe
461988266.0,Ukraine,M,Europe
416755064.0,Russian Federation,F,Europe
976708880.0,New Zealand,M,Oceania
668517351.0,None,F,
646479164.0,Lithuania,M,Europe
566154917.0,Russian Federation,F,Europe
922838756.0,United States,F,North America
328207986.0,None,M,
531299934.0,Italy,M,Europe
261395961.0,United States,F,North America
331745299.0,United States,F,North America
628619079.0,Netherlands,F,Europe
316997257.0,United Kingdom,F,Europe
966423923.0,Australia,F,Oceania
456313639.0,None,M,
60469437.0,Austria,M,Europe
124574926.0,United States,F,North America
494895260.0,Mexico,M,North America
63671431.0,United States,F,North America
923626300.0,United States,F,North America
628666158.0,United States,F,North America
539231079.0,Indonesia,M,Asia
587583678.0,United Kingdom,F,Europe
87851139.0,Russian Federation,F,Europe
833439160.0,Australia,F,Oceania
839012037.0,None,F,
31394380.0,United States,F,North America
121613988.0,United States,M,North America
313919923.0,Brazil,F,South America
891896847.0,Costa Rica,F,North America
88505552.0,Colombia,M,South America
844364694.0,United Kingdom,F,Europe
572690393.0,United Kingdom,F,Europe
319378177.0,Finland,F,Europe
470639268.0,Poland,M,Europe
514489050.0,United States,F,North America
787530064.0,United States,M,North America
198571814.0,Spain,F,Europe
977668988.0,United States,M,North America
224533340.0,United States,F,North America
322806119.0,United Kingdom,M,Europe
117977216.0,Finland,F,Europe
664923509.0,Poland,F,Europe
306328504.0,United States,F,North America
97233012.0,Egypt,F,Africa
289391635.0,United States,M,North America
821123883.0,Ireland,F,Europe
396904249.0,Austria,M,Europe
222958283.0,Mexico,F,North America
303169147.0,United Kingdom,M,Europe
18728999.0,United States,F,North America
370704358.0,United Kingdom,F,Europe
865907954.0,United States,M,North America
365232568.0,Brazil,F,South America
296915879.0,United States,F,North America
682273874.0,United Kingdom,M,Europe
650313551.0,Belgium,F,Europe
952128160.0,United States,M,North America
898856960.0,United Kingdom,F,Europe
927888934.0,United States,M,North America
475002853.0,Japan,M,Asia
478787369.0,Brazil,M,South America
160309992.0,United States,M,North America
604221666.0,None,M,
414577586.0,Australia,M,Oceania
311127780.0,Ireland,M,Europe
479260328.0,Poland,M,Europe
502578977.0,China,M,Asia
783321345.0,United States,M,North America
485783193.0,Mauritius,F,Africa
255646463.0,Switzerland,F,Europe
76385148.0,Russian Federation,F,Europe
394145519.0,Sri Lanka,M,Asia
792587331.0,Finland,F,Europe
733988439.0,None,F,
534013223.0,United States,M,North America
582370545.0,Bermuda,F,North America
904817573.0,United States,M,North America
427105750.0,United States,F,North America
917541191.0,None,F,
91241849.0,Germany,M,Europe
623072774.0,United States,M,North America
245501495.0,None,F,
718278293.0,Australia,F,Oceania
836658400.0,United States,M,North America
977131702.0,None,F,
366276731.0,Netherlands,M,Europe
251748854.0,None,F,
172748108.0,United States,M,North America
200802049.0,Poland,F,Europe
34108866.0,Poland,M,Europe
54237566.0,United States,F,North America
275555954.0,None,F,
705737665.0,None,F,
880529554.0,Germany,F,Europe
318959999.0,France,F,Europe
958651175.0,None,M,
576573513.0,Czech Republic,F,Europe
294221204.0,United States,F,North America
906023431.0,Germany,M,Europe
215812069.0,United Kingdom,F,Europe
505837425.0,Brazil,M,South America
764674439.0,United Kingdom,F,Europe
780255400.0,United States,M,North America
