track_id,artist_id,duration,styles,category_styles
172078,5023,218,pop,Pop
172081,11024,190,pop,Pop
172088,9198,263,rap,Rap/hip-hop
172092,13495,166,electronic,Electronic/dance
172093,7460,162,country,Country
172097,5023,0,jazz,Jazz
172098,9198,284,rap,Rap/hip-hop
172101,7460,0,country,Country
172103,9198,276,rap,Rap/hip-hop
172106,3939,266,folk,Rock
172107,11211,0,rap,Rap/hip-hop
172108,9198,0,rap,Rap/hip-hop
172113,9198,232,rap,Rap/hip-hop
172116,556,248,pop,Pop
172121,12328,238,electronic|soul,Electronic/dance|Soul/funk
172124,9198,227,rap,Rap/hip-hop
172125,9198,280,rap,Rap/hip-hop
172131,4993,221,country,Country
172134,12328,210,soul,Soul/funk
172143,12328,223,folk|britpop,Rock|Pop
172167,164,0,pop,Pop
172229,111,175,pop,Pop
172249,698,224,pop,Pop
172258,6595,220,pop,Pop
172270,151,238,electronic,Electronic/dance
172294,1859,202,pop|electronic,Pop|Electronic/dance
172323,1859,230,pop|electronic,Pop|Electronic/dance
172372,830,226,electronic,Electronic/dance
172391,44,0,electronic|experimental,Rock|Electronic/dance
172400,560,480,pop|electronic,Pop|Electronic/dance
172411,1902,238,celtic|ambient,Folk|Electronic/dance
172418,19,410,pop|rock,Rock|Pop
172448,3726,219,pop,Pop
172449,10704,206,pop,Pop
172474,1100,285,rock,Rock
172475,13493,197,pop,Pop
172503,10006,202,rock,Rock
172511,12369,207,pop,Pop
172515,1100,252,rock,Rock
172518,12369,178,pop,Pop
172537,1074,317,rock,Rock
172539,10702,211,pop,Pop
172542,3733,189,pop,Pop
172555,380,250,pop,Pop
172560,183,0,electronic|ambient|electronica,Electronic/dance
172566,5883,115,pop,Pop
172571,3005,160,mpb,Jazz
172575,555,0,latin|pop,Alternative|Pop
172576,10949,395,pop,Pop
172582,2465,160,samba|mpb,Folk|Jazz
172587,380,220,pop|electronic,Pop|Electronic/dance
172590,489,308,soul,Soul/funk
172603,13520,0,chanson|jazz,Pop|Jazz
172605,1530,221,rock,Rock
172620,262,0,electronic|downtempo|electronica,Electronic/dance
172641,7265,160,jazz|pop,Pop|Jazz
172659,5394,232,electronic,Electronic/dance
172664,2980,196,pop,Pop
172668,13523,190,pop|gospel,Gospel|Pop
172669,8784,227,pop|rock,Rock|Pop
172673,13524,0,pop,Pop
172678,2858,202,pop|rock,Rock|Pop
172680,2980,206,pop,Pop
172687,2858,0,rock|pop,Rock|Pop
172694,2953,218,pop,Pop
172697,2109,0,pop,Pop
172698,11292,184,rock,Rock
172702,2980,215,pop,Pop
172703,8784,221,pop|rock,Rock|Pop
172708,11292,211,rock,Rock
172710,570,181,pop|rock,Rock|Pop
172712,7330,228,electro,Electronic/dance
172718,13528,196,pop,Pop
172727,8784,193,pop,Pop
172737,13531,211,pop,Pop
172740,2892,0,pop,Pop
172741,2858,181,alternative,Alternative
172745,2512,195,electronic|pop,Pop|Electronic/dance
172751,1827,176,pop,Pop
172753,149,184,pop,Pop
172760,1827,155,pop,Pop
172761,4061,0,pop|latin,Pop|Alternative
172763,1827,180,pop,Pop
172766,1827,152,pop,Pop
172768,12465,178,pop|rock,Rock|Pop
172769,1827,183,pop,Pop
172774,1827,197,pop,Pop
172784,5678,191,latin|pop,Alternative|Pop
172785,1827,150,pop,Pop
172794,13535,0,soul|rap,Rap/hip-hop|Soul/funk
172796,13536,175,electronic|pop,Pop|Electronic/dance
172797,553,0,soul,Soul/funk
172800,1827,177,pop,Pop
172803,1827,160,pop,Pop
172804,8950,219,rock|pop,Rock|Pop
172805,3967,0,pop,Pop
172806,4061,0,sertanejo|pop,Alternative|Pop
172813,1827,188,pop,Pop
172814,13537,0,pop|eurovision,Soundtrack|Pop
172816,8065,146,pop,Pop
172818,4061,0,pop,Pop
172819,5678,229,pop,Pop
172821,13538,242,pop,Pop
172829,3678,202,pop,Pop
172830,3729,180,eurovision,Soundtrack
172842,3967,205,pop,Pop
172850,1859,0,pop,Pop
172878,1641,0,pop,Pop
172890,4916,221,pop,Pop
172970,5870,181,eurovision,Soundtrack
172993,7410,183,pop,Pop
173009,13540,167,pop,Pop
173015,5580,178,pop,Pop
173017,279,103,mpb|samba,Folk|Jazz
173022,13541,0,pop,Pop
173026,13542,189,pop,Pop
173033,13543,198,pop|electronic,Pop|Electronic/dance
173035,13544,0,pop,Pop
173202,6189,216,shoegaze|rock,Rock
173210,210,224,electronic|indietronica,Pop|Electronic/dance
173219,13546,244,rock,Rock
173226,416,179,rock,Rock
173231,9190,0,alternative,Alternative
173233,98,220,electronic|rock,Rock|Electronic/dance
173248,12579,0,electronic,Electronic/dance
173250,12579,254,electronic,Electronic/dance
173252,12579,203,electronic,Electronic/dance
173254,12579,232,electronic,Electronic/dance
173255,13547,78,anime,Soundtrack
173257,13548,300,anime,Soundtrack
173258,12579,197,electronic,Electronic/dance
173259,13548,271,pop|electronica,Pop|Electronic/dance
173261,13548,227,pop|electronica,Pop|Electronic/dance
173262,13548,232,pop|electronica,Pop|Electronic/dance
173263,13548,238,pop|electronica,Pop|Electronic/dance
173266,13548,307,pop|electronica,Pop|Electronic/dance
173267,13548,306,pop|electronica,Pop|Electronic/dance
173273,2022,204,rock,Rock
173276,12579,205,electronic,Electronic/dance
173277,13551,0,anime,Soundtrack
173279,12579,247,electronic,Electronic/dance
173280,12579,222,electronic,Electronic/dance
173283,12579,197,electronic,Electronic/dance
173287,12579,194,electronic,Electronic/dance
173288,13553,83,anime,Soundtrack
173291,9518,247,rock,Rock
173292,13555,309,anime,Soundtrack
173293,12579,197,electronic,Electronic/dance
173294,12579,217,electronic,Electronic/dance
173303,12579,222,electronic,Electronic/dance
173305,9518,229,rock,Rock
173308,13548,384,pop|electronica,Pop|Electronic/dance
173312,13560,0,anime,Soundtrack
173316,13548,240,pop|electronica,Pop|Electronic/dance
173317,5526,228,anime|rock,Soundtrack|Rock
173320,13560,0,anime,Soundtrack
173338,13548,236,pop|electronica,Pop|Electronic/dance
173340,2022,252,rock,Rock
173341,12579,118,electronic,Electronic/dance
173346,2469,0,pop,Pop
173353,2469,226,pop,Pop
173354,2469,246,pop,Pop
173355,2469,0,pop,Pop
173357,2469,230,pop,Pop
173358,5008,191,pop|romantic,Pop
173361,284,188,pop|rock,Rock|Pop
173363,2469,0,pop,Pop
173369,2469,205,pop|electronic,Pop|Electronic/dance
173370,2469,0,pop,Pop
173375,78,0,pop,Pop
173379,2469,0,pop,Pop
173382,4219,208,pop,Pop
173383,2469,225,pop,Pop
173385,78,0,pop,Pop
173389,380,249,pop,Pop
173394,560,0,pop,Pop
173403,380,0,pop|electronic,Pop|Electronic/dance
173404,5008,168,pop,Pop
173406,2469,0,pop,Pop
173410,284,206,rock,Rock
173415,4219,175,pop,Pop
173416,560,0,electronic|pop,Pop|Electronic/dance
173417,5008,190,pop,Pop
173418,4218,174,pop,Pop
173421,4204,216,pop|latin,Pop|Alternative
173422,4676,244,mpb|rock,Rock|Jazz
173423,5008,188,pop,Pop
173427,2469,221,pop,Pop
173428,4219,203,pop|rock,Rock|Pop
173429,547,0,pop,Pop
173430,4219,259,pop,Pop
173431,4219,189,pop|rock,Rock|Pop
173435,4219,214,pop|rock,Rock|Pop
173448,733,246,pop,Pop
173451,2574,193,rap|pop,Rap/hip-hop|Pop
173458,733,177,pop,Pop
173469,2574,200,rap|pop,Rap/hip-hop|Pop
173472,733,186,pop,Pop
173474,10702,0,pop,Pop
173481,2574,193,rock,Rock
173483,2574,222,rap|pop,Rap/hip-hop|Pop
173484,2574,193,rap|pop,Rap/hip-hop|Pop
173485,2574,243,dubstep,Electronic/dance
173486,2574,82,rap|pop,Rap/hip-hop|Pop
173487,2574,210,rap|pop,Rap/hip-hop|Pop
173491,2574,252,rap|pop,Rap/hip-hop|Pop
173493,733,195,pop,Pop
173494,733,213,pop,Pop
173498,733,280,pop,Pop
173499,733,226,pop,Pop
173501,733,236,pop,Pop
173515,2574,104,rap|pop,Rap/hip-hop|Pop
173535,2574,206,rap|pop,Rap/hip-hop|Pop
173536,2574,184,rap|pop,Rap/hip-hop|Pop
173539,733,0,pop,Pop
173543,2574,211,rap|pop,Rap/hip-hop|Pop
173608,11,0,country|pop,Country|Pop
173620,1313,0,pop,Pop
173624,1313,260,pop,Pop
173628,1313,197,pop,Pop
173638,7107,219,pop,Pop
173646,1825,180,electronic,Electronic/dance
173647,11523,0,gospel,Gospel
173659,12892,215,pop,Pop
173668,11523,0,gospel,Gospel
173669,1614,0,rock,Rock
173673,1277,259,rock,Rock
173679,847,246,electronic|dubstep|pop,Pop|Electronic/dance
173691,1082,228,rock,Rock
173697,11523,302,gospel,Gospel
173713,13579,294,gospel,Gospel
173718,13580,244,pop,Pop
173724,1825,211,electronic,Electronic/dance
173731,11523,0,gospel,Gospel
173732,11523,280,gospel,Gospel
173733,11523,284,gospel,Gospel
173734,11523,283,gospel,Gospel
173737,10980,220,pop|gospel,Gospel|Pop
173738,13582,0,gospel,Gospel
173739,13582,232,gospel,Gospel
173741,1663,0,pop,Pop
173775,4,0,pop|rap|remix,Rap/hip-hop|Pop|Electronic/dance
173786,13035,201,rap,Rap/hip-hop
173811,13584,213,country,Country
173826,33,0,funk,Soul/funk
173832,19,0,pop|electronic,Pop|Electronic/dance
173863,1494,213,pop,Pop
173876,841,201,pop|soul,Pop|Soul/funk
173892,6154,244,pop,Pop
173905,265,232,rap,Rap/hip-hop
173910,163,189,rap|pop,Rap/hip-hop|Pop
173927,1494,213,electronic|electro,Electronic/dance
173938,2376,199,rock|pop,Rock|Pop
173942,1430,171,pop|electronic,Pop|Electronic/dance
173950,555,198,pop|latin|rock,Rock|Pop|Alternative
173951,555,0,pop|rock,Rock|Pop
173952,555,0,pop|latin,Pop|Alternative
173954,555,196,reggae|pop,Alternative|Pop
173955,555,0,pop|rock,Rock|Pop
173958,555,0,pop,Pop
173960,555,0,pop,Pop
173967,555,0,pop|folk,Rock|Pop
173968,547,229,pop,Pop
173978,547,0,pop|remix,Pop|Electronic/dance
173986,555,0,pop|latin,Pop|Alternative
173996,555,225,romantic,Pop
174022,547,0,pop,Pop
174028,2107,272,pop,Pop
174029,2107,220,pop,Pop
174135,5510,205,pop,Pop
174142,7491,235,pop|rock,Rock|Pop
174188,2379,215,electronic|synthpop,Pop|Electronic/dance
174190,962,179,country,Country
174195,962,241,country,Country
174196,2379,206,pop,Pop
174197,962,226,country,Country
174200,965,233,country,Country
174201,13585,252,pop|rock,Rock|Pop
174203,1375,0,country|pop,Country|Pop
174212,8010,0,pop,Pop
174218,160,206,pop,Pop
174225,10284,212,synthpop|pop|synthpop,Pop
174226,13586,0,country,Country
174230,5975,192,rock|punk,Rock
174247,249,377,soul,Soul/funk
174292,4677,121,rap,Rap/hip-hop
174293,4677,197,rap,Rap/hip-hop
174305,4677,85,rap,Rap/hip-hop
174312,4677,151,rap,Rap/hip-hop
174314,4677,134,rap,Rap/hip-hop
174321,4677,49,rap,Rap/hip-hop
174325,4677,46,rap,Rap/hip-hop
174328,4677,279,rap,Rap/hip-hop
174329,4677,0,rap,Rap/hip-hop
174436,6343,210,folk|mpb,Rock|Jazz
174438,6343,195,folk,Rock
174447,87,153,rock,Rock
174456,6343,189,folk|mpb,Rock|Jazz
174458,6343,213,folk|rock,Rock
174459,6343,177,folk|rock,Rock
174463,107,223,rock,Rock
174464,87,228,rock,Rock
174477,107,194,rock,Rock
174480,6343,95,folk|mpb,Rock|Jazz
174485,8968,176,mpb|rock,Rock|Jazz
174493,8968,140,mpb|rock,Rock|Jazz
174497,6343,198,folk,Rock
174502,2954,252,pop|folk,Rock|Pop
174504,6343,218,folk|rock,Rock
174506,2954,232,pop,Pop
174508,8968,263,mpb|pop,Pop|Jazz
174534,7550,0,pop,Pop
174541,7550,224,pop,Pop
174551,225,0,metalcore|metal|hardcore|emo|screamo,Heavy metal|Rock
174580,103,0,rock|electronic,Rock|Electronic/dance
174596,7550,0,pop,Pop
174611,944,228,shoegaze|electronic,Rock|Electronic/dance
174612,7550,0,pop,Pop
174619,1049,225,metalcore|rock,Heavy metal|Rock
174635,319,0,rock,Rock
174654,1993,211,alternative,Alternative
174660,10801,182,rock,Rock
174663,339,0,rock,Rock
174668,319,0,experimental|rock|protopunk,Rock|Pop
174672,52,300,rock,Rock
174673,73,309,rock,Rock
174675,73,284,rock,Rock
174682,73,254,rock,Rock
174686,5118,310,shoegaze,Rock
174688,52,423,shoegaze,Rock
174690,7000,349,soul|rock,Rock|Soul/funk
174698,260,0,rock,Rock
174699,339,175,rock,Rock
174704,2609,417,folk|rock,Rock
174705,10801,290,rock,Rock
174721,339,361,rock,Rock
174730,337,256,pop,Pop
174731,73,192,rock,Rock
174733,319,0,rock,Rock
174758,847,0,pop,Pop
174760,164,0,pop,Pop
174786,847,0,pop,Pop
174809,699,211,pop|soul,Pop|Soul/funk
174815,699,208,pop|soul,Pop|Soul/funk
174819,537,221,acoustic,Pop
174827,537,190,pop,Pop
174829,165,192,pop,Pop
174854,1032,217,electronic|rock|pop,Rock|Pop|Electronic/dance
174867,6590,179,pop|synthpop,Pop
174874,1988,170,mpb,Jazz
174982,267,0,pop|electronic,Pop|Electronic/dance
175011,556,179,pop,Pop
175015,31,0,pop,Pop
175026,556,53,pop|latin,Pop|Alternative
175034,8,219,pop,Pop
175036,19,0,pop|electronic,Pop|Electronic/dance
175042,8,234,pop|goregrind,Rock|Pop
175063,8,228,pop,Pop
175066,13590,194,rock,Rock
175072,8,212,pop,Pop
175086,556,0,pop,Pop
175093,11132,258,pop|soul|rock,Rock|Pop|Soul/funk
175111,503,0,rock,Rock
175123,1975,265,rock|pop,Rock|Pop
175147,1,0,pop|rap|remix,Rap/hip-hop|Pop|Electronic/dance
175173,714,322,pop,Pop
175273,1351,0,noise|rock,Rock|Electronic/dance
175274,1351,0,rock,Rock
175283,1351,0,experimental,Rock
175291,1351,0,rock,Rock
175292,1351,0,alternative,Alternative
175293,1351,184,rock,Rock
175295,1351,0,experimental|noise|rock,Rock|Electronic/dance
175303,1351,255,experimental|rock,Rock
175322,71,218,alternative,Alternative
175339,559,0,pop|electronic,Pop|Electronic/dance
175344,158,110,pop|synthpop,Pop
175358,556,174,pop,Pop
175364,556,188,pop|electronic,Pop|Electronic/dance
175381,556,228,pop,Pop
175400,836,251,pop|electronic,Pop|Electronic/dance
175415,556,0,pop|soul,Pop|Soul/funk
175427,10545,172,pop|mpb,Pop|Jazz
175428,836,224,pop|electronic,Pop|Electronic/dance
175473,760,224,pop,Pop
175495,11,270,world,Pop
175503,11,0,country|pop,Country|Pop
175508,2382,280,rock,Rock
175509,11,0,country|pop,Country|Pop
175536,2478,0,rock|pop,Rock|Pop
175537,2478,174,rock|pop,Rock|Pop
175544,2478,0,rock|pop,Rock|Pop
175545,2478,0,rock|pop,Rock|Pop
175547,2478,0,rock|pop,Rock|Pop
175548,2478,0,rock|pop,Rock|Pop
175549,2478,0,rock|pop,Rock|Pop
175550,2478,0,rock|pop,Rock|Pop
175552,2478,0,rock|pop,Rock|Pop
175553,2478,0,rock|pop,Rock|Pop
175555,2478,317,rock|pop,Rock|Pop
175556,2478,0,rock|pop,Rock|Pop
175557,2478,0,rock|pop,Rock|Pop
175560,2478,255,rock|pop,Rock|Pop
175563,2478,0,rock|pop,Rock|Pop
175564,2478,0,rock|pop,Rock|Pop
175565,2478,0,rock|pop,Rock|Pop
175566,2478,0,rock|pop,Rock|Pop
175567,2478,327,rock|pop,Rock|Pop
175569,2478,0,rock|pop,Rock|Pop
175570,2478,0,rock|pop,Rock|Pop
175571,2478,0,rock|pop,Rock|Pop
175574,2478,357,rock|pop,Rock|Pop
175577,2478,0,rock|pop,Rock|Pop
175581,2478,0,rock|pop,Rock|Pop
175585,2478,0,rock|pop,Rock|Pop
175586,2478,219,rock|pop,Rock|Pop
175587,2478,0,rock|pop,Rock|Pop
175599,2478,318,rock|pop,Rock|Pop
175602,2478,257,pop,Pop
175604,13593,0,blues|rock|jazz,Rock|Blues|Jazz
175616,2478,0,rock|pop,Rock|Pop
175642,3564,179,pop,Pop
175646,379,235,pop,Pop
175649,551,0,pop|rock,Rock|Pop
175655,39,233,rock,Rock
175665,1530,202,rock|mpb,Rock|Jazz
175670,1530,259,rock,Rock
175696,1530,320,rock|mpb,Rock|Jazz
175729,39,0,pop,Pop
175739,10473,341,jazz,Jazz
175743,10473,296,jazz,Jazz
175767,10473,377,jazz,Jazz
175768,10473,361,reggae,Alternative
175773,10473,320,jazz,Jazz
175776,10473,431,jazz,Jazz
175777,10473,363,jazz,Jazz
175782,10473,326,anime,Soundtrack
175783,10473,321,rnb,Blue|Jazz
175793,10473,292,pop,Pop
175795,10473,120,pop,Pop
175805,10473,334,jazz,Jazz
175825,10473,325,jazz,Jazz
175827,13595,0,anime,Soundtrack
175831,13596,373,rnb,Blue|Jazz
175941,2401,201,pop,Pop
175948,2401,205,pop,Pop
175955,375,173,pop,Pop
175975,375,189,pop,Pop
175993,2,284,country|soul,Country|Soul/funk
175997,2,201,pop,Pop
176014,9887,0,pop,Pop
176017,267,185,pop,Pop
176030,2107,244,electronic|pop,Pop|Electronic/dance
176035,13598,233,pop,Pop
176037,13598,267,pop,Pop
176040,13598,207,pop,Pop
176045,13598,245,pop|electronic,Pop|Electronic/dance
176046,13598,241,pop,Pop
176050,13598,252,pop|rock,Rock|Pop
176051,13598,0,pop,Pop
176052,13598,303,pop,Pop
176055,13598,244,pop,Pop
176058,13598,229,pop,Pop
176063,3910,215,pop|rock,Rock|Pop
176065,13598,235,pop,Pop
176066,13598,276,pop,Pop
176067,4218,64,pop,Pop
176068,13598,207,pop,Pop
176070,3910,198,pop,Pop
176075,3787,235,pop,Pop
176081,3910,228,pop,Pop
176099,3787,253,pop|latin,Pop|Alternative
176125,642,200,country|pop,Country|Pop
176165,8,0,pop,Pop
176176,1494,272,electronic|funk,Electronic/dance|Soul/funk
176198,6154,181,pop,Pop
176199,33,0,funk|carnaval,Alternative|Soul/funk
176204,654,0,pop,Pop
176245,4218,159,pop,Pop
176285,642,0,pop,Pop
176286,2107,210,pop|reggae,Pop|Alternative
176287,1494,0,electronic|electro,Electronic/dance
176290,654,195,pop|electronic,Pop|Electronic/dance
176303,4218,0,pop,Pop
176325,4218,0,pop,Pop
176326,4512,0,latin|rap,Rap/hip-hop|Alternative
176340,2380,215,pop|folk,Rock|Pop
176341,962,259,country,Country
176345,164,198,pop,Pop
176347,1316,0,pop,Pop
176348,156,0,pop|soul,Pop|Soul/funk
176350,158,0,pop|synthpop,Pop
176351,1171,0,pop|latin|remix,Electronic/dance|Pop|Alternative
176355,113,0,pop|synthpop,Pop
176360,1066,219,pop|dancehall|synthpop,Pop|Electronic/dance
176362,2256,180,pop,Pop
176368,1832,0,pop|electronic,Pop|Electronic/dance
176374,834,0,pop|jazz,Pop|Jazz
176375,69,0,pop|electronic,Pop|Electronic/dance
176381,5302,189,pop,Pop
176386,701,0,electronic|pop,Pop|Electronic/dance
176387,701,181,electronic|pop,Pop|Electronic/dance
176388,962,215,country,Country
176400,1853,0,pop,Pop
176407,4977,0,country,Country
176412,18,0,rock|britpop,Rock|Pop
176416,8006,0,latin|rap,Rap/hip-hop|Alternative
176418,1,157,country|rap,Country|Rap/hip-hop
176420,158,0,dancehall,Electronic/dance
176422,834,198,pop,Pop
176423,7,0,pop|funk,Pop|Soul/funk
176424,491,0,pop,Pop
176425,844,210,electronic|electro|dubstep,Electronic/dance
176427,714,226,pop,Pop
176430,210,0,pop|synthpop,Pop
176432,151,0,dance,Electronic/dance
176480,3068,199,rap|pop,Rap/hip-hop|Pop
176504,844,0,electronic|electro|dubstep,Electronic/dance
176509,7347,181,rap,Rap/hip-hop
176511,654,239,pop,Pop
176513,2397,234,pop,Pop
176563,538,216,synthpop,Pop
176566,13599,0,electronic|rap,Rap/hip-hop|Electronic/dance
176567,210,0,indie,Pop
176571,13600,245,pop,Pop
176573,8438,191,pop,Pop
176575,19,255,country,Country
176577,13601,0,pop,Pop
176589,13599,0,electronic,Electronic/dance
176593,11802,195,electronic,Electronic/dance
176601,5128,262,electronic|electronica|pop|experimental,Rock|Pop|Electronic/dance
176605,594,204,pop|electronic,Pop|Electronic/dance
176608,13599,215,electronic,Electronic/dance
176610,6882,223,electronic|pop,Pop|Electronic/dance
176616,13599,0,electronic|rap,Rap/hip-hop|Electronic/dance
176623,13599,0,electronic,Electronic/dance
176630,210,0,pop|synthpop|electronic,Pop|Electronic/dance
176631,13603,0,pop|electronic,Pop|Electronic/dance
176632,3493,199,pop,Pop
176661,792,0,pop,Pop
176707,508,0,pop,Pop
176772,1533,194,folk,Rock
176900,2378,249,rock,Rock
176915,6342,230,electronic,Electronic/dance
176949,10692,201,sertanejo,Alternative
176956,1074,0,rock,Rock
176959,13605,270,rock,Rock
176965,5430,0,folk|mpb,Rock|Jazz
176977,1504,423,experimental,Rock
176984,1074,314,rock,Rock
176997,10322,349,folk|rock,Rock
177009,10543,174,pop|folk|mpb,Rock|Pop|Jazz
177012,98,238,electronic,Electronic/dance
177024,1600,0,baroque,Classic
177071,1856,202,metal|rock,Heavy metal|Rock
177085,1856,0,metal|rock,Heavy metal|Rock
177087,1153,220,rock,Rock
177118,13610,226,metal|rock,Heavy metal|Rock
177120,321,123,rock,Rock
177127,71,0,experimental|rock,Rock
177167,300,0,rock|punk,Rock
177183,73,177,rock,Rock
177187,73,232,rock|electronic,Rock|Electronic/dance
177194,73,218,rock|electronic,Rock|Electronic/dance
177207,1351,413,experimental,Rock
177208,1351,373,experimental,Rock
177211,2922,234,emo,Rock
177215,73,223,rock,Rock
177216,73,210,rock,Rock
177222,73,238,rock,Rock
177225,5549,263,rock,Rock
177229,2922,0,rock,Rock
177233,1341,285,rock,Rock
177267,156,0,pop,Pop
177272,4,217,pop,Pop
177276,34,276,soul,Soul/funk
177278,156,195,pop,Pop
177282,1819,223,pop,Pop
177294,156,162,pop,Pop
177296,4,254,pop,Pop
177323,546,241,rnb,Blue|Jazz
177325,8825,212,pop,Pop
177327,4,0,pop,Pop
177332,4,0,pop,Pop
177333,853,211,electronic,Electronic/dance
177334,11662,385,electronic|electronica|techno,Electronic/dance
177337,11130,300,techno|minimal,Electronic/dance
177343,193,191,electronic|experimental|breakbeat,Rock|Electronic/dance
177347,6120,0,electronic|electro|electronica,Electronic/dance
177348,13611,219,electronic|trance,Electronic/dance
177353,44,0,electronic|experimental,Rock|Electronic/dance
177357,11131,386,electronic,Electronic/dance
177359,5672,0,downtempo,Electronic/dance
177362,380,216,pop,Pop
177363,6349,178,metal,Heavy metal
177364,11130,362,techno|minimal,Electronic/dance
177367,619,235,alternative|indie,Alternative|Pop
177369,1992,206,soul|jazz,Jazz|Soul/funk
177370,13613,214,rock,Rock
177372,13615,182,pop,Pop
177377,7265,253,jazz|blues,Blues|Jazz
177380,8988,235,electronic|electro|techno|electronica,Electronic/dance
177381,1992,264,soul|jazz,Jazz|Soul/funk
177383,13617,268,electronic,Electronic/dance
177386,13619,347,lounge|latin|jazz,Jazz|Alternative|Electronic/dance
177392,3776,185,jazz|mpb,Jazz
177393,11024,225,pop|electronic,Pop|Electronic/dance
177394,1469,219,electronic|pop,Pop|Electronic/dance
177395,2555,0,electronic|ambient|experimental|synthpop,Rock|Pop|Electronic/dance
177396,13620,199,electronic,Electronic/dance
177397,13621,245,dubstep,Electronic/dance
177404,13622,325,samba,Folk
177405,13623,204,pop|electronic|synthpop|synthpop,Pop|Electronic/dance
177406,11365,0,minimal|electro|electronic,Electronic/dance
177408,1992,0,soul|jazz,Jazz|Soul/funk
177411,9569,343,synthpop,Pop
177414,6120,0,electronic|electro,Electronic/dance
177415,2962,162,electronica|pop,Pop|Electronic/dance
177416,380,249,pop,Pop
177422,262,299,downtempo|ambient|electronic,Electronic/dance
177423,13624,0,funk,Soul/funk
177425,3171,264,pop,Pop
177426,13625,220,pop,Pop
177427,3776,157,mpb,Jazz
177428,13626,179,carnaval,Alternative
177429,13626,0,carnaval,Alternative
177430,13627,256,carnaval|mpb,Alternative|Jazz
177459,733,0,pop,Pop
177461,7410,218,pop,Pop
177462,852,192,pop|synthpop,Pop
177473,852,211,electronic|pop,Pop|Electronic/dance
177481,7410,206,pop,Pop
177482,7410,179,pop,Pop
177486,9758,249,pop,Pop
177488,7410,197,pop,Pop
177508,852,89,electronic|pop,Pop|Electronic/dance
177510,491,201,pop,Pop
177514,491,232,pop,Pop
177522,852,193,indie,Pop
177526,852,232,pop|synthpop,Pop
177543,1820,0,trance,Electronic/dance
177549,373,145,electronic,Electronic/dance
177560,644,201,rock,Rock
177564,644,162,rock,Rock
177566,3738,213,pop|orchestral,Classic|Pop
177573,117,199,pop,Pop
177574,644,0,rock,Rock
177579,117,0,synthpop,Pop
177580,644,0,rock,Rock
177586,644,212,rock,Rock
177597,644,0,rock,Rock
177609,5103,0,electronic,Electronic/dance
177615,644,377,rock,Rock
177616,644,0,rock,Rock
177622,644,0,rock,Rock
177635,98,149,rock|electronic,Rock|Electronic/dance
177637,98,729,electronic,Electronic/dance
177638,98,234,electronic|rock,Rock|Electronic/dance
177641,98,249,rock,Rock
177646,98,220,electronic|rock,Rock|Electronic/dance
177657,98,271,instrumental|psychedelic|indie,Rock|Pop
177659,98,271,rock,Rock
177667,944,238,electronic|shoegaze,Rock|Electronic/dance
177668,7379,0,emo,Rock
177669,7379,205,emo|punk,Rock
177670,899,242,rap,Rap/hip-hop
177672,9539,219,metal,Heavy metal
177677,899,307,rap,Rap/hip-hop
177682,7379,335,emo|punk,Rock
177691,899,292,rap,Rap/hip-hop
177694,12718,186,country,Country
177696,7379,190,emo|punk,Rock
177697,7379,202,emo|shoegaze,Rock
177698,13632,206,country,Country
177699,899,282,rap,Rap/hip-hop
177702,11238,212,rap|electronic,Rap/hip-hop|Electronic/dance
177703,13633,0,country,Country
177704,899,265,rap,Rap/hip-hop
177707,7379,224,emo|punk,Rock
177712,899,252,rap,Rap/hip-hop
177713,899,271,rap,Rap/hip-hop
177716,899,385,rap,Rap/hip-hop
177718,4789,241,neofolk|neoclassical|industrial,Heavy metal|Classic|Folk
177719,899,304,rap,Rap/hip-hop
177720,899,279,rap,Rap/hip-hop
177727,3087,244,emo|punk,Rock
177728,4789,241,neofolk|neoclassical|industrial,Heavy metal|Classic|Folk
177731,54,171,experimental|synthpop|electronic,Rock|Pop|Electronic/dance
177732,13636,0,synthpop,Pop
177733,899,262,rap,Rap/hip-hop
177737,50,215,screamo|experimental|hardcore,Rock
177738,50,279,emo,Rock
177741,3073,210,rock,Rock
177751,13638,0,electronic|electro,Electronic/dance
177753,13639,141,rock,Rock
177754,3098,198,metalcore,Heavy metal
177756,3081,195,rock,Rock
177760,3081,282,rock,Rock
177763,3073,248,acoustic,Pop
177766,1379,255,alternative,Alternative
177767,3081,250,emo|rock,Rock
177768,3073,0,pop|rock,Rock|Pop
177772,3081,0,emo,Rock
177773,3081,0,alternative,Alternative
177774,50,0,rock,Rock
177777,2375,0,pop|rock|britpop,Rock|Pop
177780,3081,209,emo|rock,Rock
177781,5297,0,rock|punk,Rock
177782,50,277,screamo|experimental|hardcore,Rock
177783,13638,0,electronic|electro,Electronic/dance
177784,2233,233,pop|rock,Rock|Pop
177785,2375,311,britpop,Pop
177788,3090,232,rock,Rock
177789,50,164,emo,Rock
177790,50,227,rock,Rock
177791,50,134,experimental|hardcore,Rock
177793,50,179,screamo|experimental|hardcore,Rock
177795,3073,261,alternative|indie,Alternative|Pop
177798,3090,132,punk,Rock
177802,50,195,screamo|experimental|hardcore,Rock
177803,3090,189,rock|emo,Rock
177805,4105,178,indie|alternative,Pop|Alternative
177806,50,203,hardcore|emo,Rock
177808,50,230,screamo|experimental|hardcore,Rock
177810,3090,175,punk,Rock
177812,3090,167,punk,Rock
